"pops","temps","wps","date","total_seeds","germ","start_date","census_date","day","cumulative_germ","cumulative_prop_germ"
"STPO1",35,-0.6,"June_6_2020",48,0,2020-06-05,2020-06-06,1,0,0
"STPO1",35,-0.6,"June_7_2020",48,0,2020-06-05,2020-06-07,2,0,0
"STPO1",35,-0.6,"June_8_2020",48,0,2020-06-05,2020-06-08,3,0,0
"STPO1",35,-0.6,"June_9_2020",48,0,2020-06-05,2020-06-09,4,0,0
"STPO1",35,-0.6,"June_10_2020",48,0,2020-06-05,2020-06-10,5,0,0
"STPO1",35,-0.6,"June_11_2020",48,0,2020-06-05,2020-06-11,6,0,0
"STPO1",35,-0.6,"June_12_2020",48,0,2020-06-05,2020-06-12,7,0,0
"STPO1",35,-0.6,"June_13_2020",48,0,2020-06-05,2020-06-13,8,0,0
"STPO1",35,-0.6,"June_14_2020",48,0,2020-06-05,2020-06-14,9,0,0
"STPO1",35,-0.6,"June_15_2020",48,0,2020-06-05,2020-06-15,10,0,0
"STPO1",35,-0.6,"June_16_2020",48,0,2020-06-05,2020-06-16,11,0,0
"STPO1",35,-0.6,"June_17_2020",48,0,2020-06-05,2020-06-17,12,0,0
"STPO1",35,-0.6,"June_18_2020",48,0,2020-06-05,2020-06-18,13,0,0
"STPO1",35,-0.6,"June_19_2020",48,0,2020-06-05,2020-06-19,14,0,0
"STPO1",35,-0.6,"June_22_2020",48,0,2020-06-05,2020-06-22,17,0,0
"STPO1",35,-0.6,"June_24_2020",48,0,2020-06-05,2020-06-24,19,0,0
"STPO1",35,-0.6,"June_26_2020",48,0,2020-06-05,2020-06-26,21,0,0
"STPO1",35,-0.6,"June_29_2020",48,0,2020-06-05,2020-06-29,24,0,0
"STPO1",35,-0.6,"July_1_2020",48,0,2020-06-05,2020-07-01,26,0,0
"STPO1",35,-0.6,"July_3_2020",48,0,2020-06-05,2020-07-03,28,0,0
"STPO1",35,-0.3,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"STPO1",35,-0.3,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"STPO1",35,-0.3,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"STPO1",35,-0.3,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"STPO1",35,-0.3,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"STPO1",35,-0.3,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"STPO1",35,-0.3,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"STPO1",35,-0.3,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"STPO1",35,-0.3,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"STPO1",35,-0.3,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"STPO1",35,-0.3,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"STPO1",35,-0.3,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"STPO1",35,-0.3,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"STPO1",35,-0.3,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"STPO1",35,-0.3,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"STPO1",35,-0.3,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"STPO1",35,-0.3,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"STPO1",35,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"STPO1",35,-0.3,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"STPO1",35,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"STPO1",35,0,"June_6_2020",51,0,2020-06-05,2020-06-06,1,0,0
"STPO1",35,0,"June_7_2020",51,1,2020-06-05,2020-06-07,2,1,0.0196078431372549
"STPO1",35,0,"June_8_2020",51,1,2020-06-05,2020-06-08,3,2,0.0392156862745098
"STPO1",35,0,"June_9_2020",51,1,2020-06-05,2020-06-09,4,3,0.0588235294117647
"STPO1",35,0,"June_10_2020",51,2,2020-06-05,2020-06-10,5,5,0.0980392156862745
"STPO1",35,0,"June_11_2020",51,1,2020-06-05,2020-06-11,6,6,0.117647058823529
"STPO1",35,0,"June_12_2020",51,0,2020-06-05,2020-06-12,7,6,0.117647058823529
"STPO1",35,0,"June_13_2020",51,0,2020-06-05,2020-06-13,8,6,0.117647058823529
"STPO1",35,0,"June_14_2020",51,1,2020-06-05,2020-06-14,9,7,0.137254901960784
"STPO1",35,0,"June_15_2020",51,0,2020-06-05,2020-06-15,10,7,0.137254901960784
"STPO1",35,0,"June_16_2020",51,0,2020-06-05,2020-06-16,11,7,0.137254901960784
"STPO1",35,0,"June_17_2020",51,1,2020-06-05,2020-06-17,12,8,0.156862745098039
"STPO1",35,0,"June_18_2020",51,0,2020-06-05,2020-06-18,13,8,0.156862745098039
"STPO1",35,0,"June_19_2020",51,1,2020-06-05,2020-06-19,14,9,0.176470588235294
"STPO1",35,0,"June_22_2020",51,1,2020-06-05,2020-06-22,17,10,0.196078431372549
"STPO1",35,0,"June_24_2020",51,0,2020-06-05,2020-06-24,19,10,0.196078431372549
"STPO1",35,0,"June_26_2020",51,3,2020-06-05,2020-06-26,21,13,0.254901960784314
"STPO1",35,0,"June_29_2020",51,0,2020-06-05,2020-06-29,24,13,0.254901960784314
"STPO1",35,0,"July_1_2020",51,0,2020-06-05,2020-07-01,26,13,0.254901960784314
"STPO1",35,0,"July_3_2020",51,2,2020-06-05,2020-07-03,28,15,0.294117647058824
"STPO1",40,-0.6,"June_6_2020",49,0,2020-06-05,2020-06-06,1,0,0
"STPO1",40,-0.6,"June_7_2020",49,0,2020-06-05,2020-06-07,2,0,0
"STPO1",40,-0.6,"June_8_2020",49,0,2020-06-05,2020-06-08,3,0,0
"STPO1",40,-0.6,"June_9_2020",49,0,2020-06-05,2020-06-09,4,0,0
"STPO1",40,-0.6,"June_10_2020",49,0,2020-06-05,2020-06-10,5,0,0
"STPO1",40,-0.6,"June_11_2020",49,0,2020-06-05,2020-06-11,6,0,0
"STPO1",40,-0.6,"June_12_2020",49,0,2020-06-05,2020-06-12,7,0,0
"STPO1",40,-0.6,"June_13_2020",49,0,2020-06-05,2020-06-13,8,0,0
"STPO1",40,-0.6,"June_14_2020",49,0,2020-06-05,2020-06-14,9,0,0
"STPO1",40,-0.6,"June_15_2020",49,0,2020-06-05,2020-06-15,10,0,0
"STPO1",40,-0.6,"June_16_2020",49,0,2020-06-05,2020-06-16,11,0,0
"STPO1",40,-0.6,"June_17_2020",49,0,2020-06-05,2020-06-17,12,0,0
"STPO1",40,-0.6,"June_18_2020",49,0,2020-06-05,2020-06-18,13,0,0
"STPO1",40,-0.6,"June_19_2020",49,0,2020-06-05,2020-06-19,14,0,0
"STPO1",40,-0.6,"June_22_2020",49,0,2020-06-05,2020-06-22,17,0,0
"STPO1",40,-0.6,"June_24_2020",49,0,2020-06-05,2020-06-24,19,0,0
"STPO1",40,-0.6,"June_26_2020",49,0,2020-06-05,2020-06-26,21,0,0
"STPO1",40,-0.6,"June_29_2020",49,0,2020-06-05,2020-06-29,24,0,0
"STPO1",40,-0.6,"July_1_2020",49,0,2020-06-05,2020-07-01,26,0,0
"STPO1",40,-0.6,"July_3_2020",49,0,2020-06-05,2020-07-03,28,0,0
"STPO1",40,-0.3,"June_6_2020",47,0,2020-06-05,2020-06-06,1,0,0
"STPO1",40,-0.3,"June_7_2020",47,0,2020-06-05,2020-06-07,2,0,0
"STPO1",40,-0.3,"June_8_2020",47,0,2020-06-05,2020-06-08,3,0,0
"STPO1",40,-0.3,"June_9_2020",47,0,2020-06-05,2020-06-09,4,0,0
"STPO1",40,-0.3,"June_10_2020",47,0,2020-06-05,2020-06-10,5,0,0
"STPO1",40,-0.3,"June_11_2020",47,0,2020-06-05,2020-06-11,6,0,0
"STPO1",40,-0.3,"June_12_2020",47,0,2020-06-05,2020-06-12,7,0,0
"STPO1",40,-0.3,"June_13_2020",47,0,2020-06-05,2020-06-13,8,0,0
"STPO1",40,-0.3,"June_14_2020",47,0,2020-06-05,2020-06-14,9,0,0
"STPO1",40,-0.3,"June_15_2020",47,0,2020-06-05,2020-06-15,10,0,0
"STPO1",40,-0.3,"June_16_2020",47,0,2020-06-05,2020-06-16,11,0,0
"STPO1",40,-0.3,"June_17_2020",47,0,2020-06-05,2020-06-17,12,0,0
"STPO1",40,-0.3,"June_18_2020",47,0,2020-06-05,2020-06-18,13,0,0
"STPO1",40,-0.3,"June_19_2020",47,0,2020-06-05,2020-06-19,14,0,0
"STPO1",40,-0.3,"June_22_2020",47,0,2020-06-05,2020-06-22,17,0,0
"STPO1",40,-0.3,"June_24_2020",47,0,2020-06-05,2020-06-24,19,0,0
"STPO1",40,-0.3,"June_26_2020",47,0,2020-06-05,2020-06-26,21,0,0
"STPO1",40,-0.3,"June_29_2020",47,0,2020-06-05,2020-06-29,24,0,0
"STPO1",40,-0.3,"July_1_2020",47,0,2020-06-05,2020-07-01,26,0,0
"STPO1",40,-0.3,"July_3_2020",47,0,2020-06-05,2020-07-03,28,0,0
"STPO1",40,0,"June_6_2020",52,0,2020-06-05,2020-06-06,1,0,0
"STPO1",40,0,"June_7_2020",52,0,2020-06-05,2020-06-07,2,0,0
"STPO1",40,0,"June_8_2020",52,0,2020-06-05,2020-06-08,3,0,0
"STPO1",40,0,"June_9_2020",52,0,2020-06-05,2020-06-09,4,0,0
"STPO1",40,0,"June_10_2020",52,0,2020-06-05,2020-06-10,5,0,0
"STPO1",40,0,"June_11_2020",52,0,2020-06-05,2020-06-11,6,0,0
"STPO1",40,0,"June_12_2020",52,0,2020-06-05,2020-06-12,7,0,0
"STPO1",40,0,"June_13_2020",52,0,2020-06-05,2020-06-13,8,0,0
"STPO1",40,0,"June_14_2020",52,0,2020-06-05,2020-06-14,9,0,0
"STPO1",40,0,"June_15_2020",52,1,2020-06-05,2020-06-15,10,1,0.0192307692307692
"STPO1",40,0,"June_16_2020",52,0,2020-06-05,2020-06-16,11,1,0.0192307692307692
"STPO1",40,0,"June_17_2020",52,0,2020-06-05,2020-06-17,12,1,0.0192307692307692
"STPO1",40,0,"June_18_2020",52,0,2020-06-05,2020-06-18,13,1,0.0192307692307692
"STPO1",40,0,"June_19_2020",52,0,2020-06-05,2020-06-19,14,1,0.0192307692307692
"STPO1",40,0,"June_22_2020",52,0,2020-06-05,2020-06-22,17,1,0.0192307692307692
"STPO1",40,0,"June_24_2020",52,0,2020-06-05,2020-06-24,19,1,0.0192307692307692
"STPO1",40,0,"June_26_2020",52,0,2020-06-05,2020-06-26,21,1,0.0192307692307692
"STPO1",40,0,"June_29_2020",52,0,2020-06-05,2020-06-29,24,1,0.0192307692307692
"STPO1",40,0,"July_1_2020",52,0,2020-06-05,2020-07-01,26,1,0.0192307692307692
"STPO1",40,0,"July_3_2020",52,0,2020-06-05,2020-07-03,28,1,0.0192307692307692
"STPO2",5,-0.6,"June_6_2020",35,0,2020-06-05,2020-06-06,1,0,0
"STPO2",5,-0.6,"June_7_2020",35,0,2020-06-05,2020-06-07,2,0,0
"STPO2",5,-0.6,"June_8_2020",35,0,2020-06-05,2020-06-08,3,0,0
"STPO2",5,-0.6,"June_9_2020",35,0,2020-06-05,2020-06-09,4,0,0
"STPO2",5,-0.6,"June_10_2020",35,0,2020-06-05,2020-06-10,5,0,0
"STPO2",5,-0.6,"June_11_2020",35,0,2020-06-05,2020-06-11,6,0,0
"STPO2",5,-0.6,"June_12_2020",35,0,2020-06-05,2020-06-12,7,0,0
"STPO2",5,-0.6,"June_13_2020",35,0,2020-06-05,2020-06-13,8,0,0
"STPO2",5,-0.6,"June_14_2020",35,0,2020-06-05,2020-06-14,9,0,0
"STPO2",5,-0.6,"June_15_2020",35,0,2020-06-05,2020-06-15,10,0,0
"STPO2",5,-0.6,"June_16_2020",35,0,2020-06-05,2020-06-16,11,0,0
"STPO2",5,-0.6,"June_17_2020",35,0,2020-06-05,2020-06-17,12,0,0
"STPO2",5,-0.6,"June_18_2020",35,0,2020-06-05,2020-06-18,13,0,0
"STPO2",5,-0.6,"June_19_2020",35,0,2020-06-05,2020-06-19,14,0,0
"STPO2",5,-0.6,"June_22_2020",35,0,2020-06-05,2020-06-22,17,0,0
"STPO2",5,-0.6,"June_24_2020",35,0,2020-06-05,2020-06-24,19,0,0
"STPO2",5,-0.6,"June_26_2020",35,0,2020-06-05,2020-06-26,21,0,0
"STPO2",5,-0.6,"June_29_2020",35,0,2020-06-05,2020-06-29,24,0,0
"STPO2",5,-0.6,"July_1_2020",35,0,2020-06-05,2020-07-01,26,0,0
"STPO2",5,-0.6,"July_3_2020",35,0,2020-06-05,2020-07-03,28,0,0
"STPO2",5,-0.3,"June_6_2020",35,0,2020-06-05,2020-06-06,1,0,0
"STPO2",5,-0.3,"June_7_2020",35,0,2020-06-05,2020-06-07,2,0,0
"STPO2",5,-0.3,"June_8_2020",35,0,2020-06-05,2020-06-08,3,0,0
"STPO2",5,-0.3,"June_9_2020",35,0,2020-06-05,2020-06-09,4,0,0
"STPO2",5,-0.3,"June_10_2020",35,0,2020-06-05,2020-06-10,5,0,0
"STPO2",5,-0.3,"June_11_2020",35,0,2020-06-05,2020-06-11,6,0,0
"STPO2",5,-0.3,"June_12_2020",35,0,2020-06-05,2020-06-12,7,0,0
"STPO2",5,-0.3,"June_13_2020",35,0,2020-06-05,2020-06-13,8,0,0
"STPO2",5,-0.3,"June_14_2020",35,0,2020-06-05,2020-06-14,9,0,0
"STPO2",5,-0.3,"June_15_2020",35,0,2020-06-05,2020-06-15,10,0,0
"STPO2",5,-0.3,"June_16_2020",35,0,2020-06-05,2020-06-16,11,0,0
"STPO2",5,-0.3,"June_17_2020",35,0,2020-06-05,2020-06-17,12,0,0
"STPO2",5,-0.3,"June_18_2020",35,0,2020-06-05,2020-06-18,13,0,0
"STPO2",5,-0.3,"June_19_2020",35,0,2020-06-05,2020-06-19,14,0,0
"STPO2",5,-0.3,"June_22_2020",35,0,2020-06-05,2020-06-22,17,0,0
"STPO2",5,-0.3,"June_24_2020",35,0,2020-06-05,2020-06-24,19,0,0
"STPO2",5,-0.3,"June_26_2020",35,0,2020-06-05,2020-06-26,21,0,0
"STPO2",5,-0.3,"June_29_2020",35,0,2020-06-05,2020-06-29,24,0,0
"STPO2",5,-0.3,"July_1_2020",35,0,2020-06-05,2020-07-01,26,0,0
"STPO2",5,-0.3,"July_3_2020",35,0,2020-06-05,2020-07-03,28,0,0
"STPO2",5,0,"June_6_2020",35,0,2020-06-05,2020-06-06,1,0,0
"STPO2",5,0,"June_7_2020",35,0,2020-06-05,2020-06-07,2,0,0
"STPO2",5,0,"June_8_2020",35,0,2020-06-05,2020-06-08,3,0,0
"STPO2",5,0,"June_9_2020",35,0,2020-06-05,2020-06-09,4,0,0
"STPO2",5,0,"June_10_2020",35,0,2020-06-05,2020-06-10,5,0,0
"STPO2",5,0,"June_11_2020",35,0,2020-06-05,2020-06-11,6,0,0
"STPO2",5,0,"June_12_2020",35,0,2020-06-05,2020-06-12,7,0,0
"STPO2",5,0,"June_13_2020",35,0,2020-06-05,2020-06-13,8,0,0
"STPO2",5,0,"June_14_2020",35,0,2020-06-05,2020-06-14,9,0,0
"STPO2",5,0,"June_15_2020",35,0,2020-06-05,2020-06-15,10,0,0
"STPO2",5,0,"June_16_2020",35,0,2020-06-05,2020-06-16,11,0,0
"STPO2",5,0,"June_17_2020",35,0,2020-06-05,2020-06-17,12,0,0
"STPO2",5,0,"June_18_2020",35,0,2020-06-05,2020-06-18,13,0,0
"STPO2",5,0,"June_19_2020",35,0,2020-06-05,2020-06-19,14,0,0
